wavelength, flux 
470.800,  0.642 
470.900,  0.599 
471.000,  0.463 
471.100,  0.677 
471.200,  0.643 
471.300,  0.628 
471.400,  0.547 
471.500,  0.529 
471.600,  0.555 
471.700,  0.645 
471.800,  0.530 
471.900,  0.662 
472.000,  0.638 
472.100,  0.609 
472.200,  0.654 
472.300,  0.514 
472.400,  0.590 
472.500,  0.716 
472.600,  0.660 
472.700,  0.619 
472.800,  0.506 
472.900,  0.544 
473.000,  0.616 
473.100,  0.503 
473.200,  0.600 
473.300,  0.605 
473.400,  0.521 
473.500,  0.634 
473.600,  0.582 
473.700,  0.518 
473.800,  0.574 
473.900,  0.633 
474.000,  0.669 
474.100,  0.564 
474.200,  0.563 
474.300,  0.550 
474.400,  0.594 
474.500,  0.572 
474.600,  0.544 
474.700,  0.633 
474.800,  0.660 
474.900,  0.652 
475.000,  0.651 
475.100,  0.657 
475.200,  0.578 
475.300,  0.549 
475.400,  0.495 
475.500,  0.587 
475.600,  0.522 
475.700,  0.532 
475.800,  0.481 
475.900,  0.424 
476.000,  0.497 
476.100,  0.506 
476.200,  0.400 
476.300,  0.466 
476.400,  0.476 
476.500,  0.509 
476.600,  0.358 
476.700,  0.461 
476.800,  0.440 
476.900,  0.487 
477.000,  0.433 
477.100,  0.453 
477.200,  0.455 
477.300,  0.433 
477.400,  0.546 
477.500,  0.532 
477.600,  0.475 
477.700,  0.517 
477.800,  0.461 
477.900,  0.442 
478.000,  0.501 
478.100,  0.546 
478.200,  0.495 
478.300,  0.439 
478.400,  0.505 
478.500,  0.479 
478.600,  0.448 
478.700,  0.483 
478.800,  0.463 
478.900,  0.428 
479.000,  0.503 
479.100,  0.533 
479.200,  0.525 
479.300,  0.558 
479.400,  0.531 
479.500,  0.626 
479.600,  0.589 
479.700,  0.664 
479.800,  0.580 
479.900,  0.578 
480.000,  0.603 
480.100,  0.550 
480.200,  0.571 
480.300,  0.616 
480.400,  0.673 
480.500,  0.565 
480.600,  0.628 
480.700,  0.569 
480.800,  0.593 
480.900,  0.590 
481.000,  0.625 
481.100,  0.550 
481.200,  0.579 
481.300,  0.607 
481.400,  0.643 
481.500,  0.623 
481.600,  0.559 
481.700,  0.705 
481.800,  0.571 
481.900,  0.649 
482.000,  0.591 
482.100,  0.641 
482.200,  0.626 
482.300,  0.558 
482.400,  0.509 
482.500,  0.659 
482.600,  0.616 
482.700,  0.577 
482.800,  0.619 
482.900,  0.563 
483.000,  0.734 
483.100,  0.590 
483.200,  0.521 
483.300,  0.607 
483.400,  0.658 
483.500,  0.654 
483.600,  0.558 
483.700,  0.651 
483.800,  0.610 
483.900,  0.598 
484.000,  0.493 
484.100,  0.467 
484.200,  0.623 
484.300,  0.549 
484.400,  0.545 
484.500,  0.769 
484.600,  0.656 
484.700,  0.726 
484.800,  0.705 
484.900,  0.642 
485.000,  0.753 
485.100,  0.668 
485.200,  0.662 
485.300,  0.705 
485.400,  0.796 
485.500,  0.598 
485.600,  0.583 
485.700,  0.741 
485.800,  0.755 
485.900,  0.679 
486.000,  0.587 
486.100,  0.677 
486.200,  0.703 
486.300,  0.743 
486.400,  0.620 
486.500,  0.659 
486.600,  0.673 
486.700,  0.719 
486.800,  0.585 
486.900,  0.794 
487.000,  0.613 
487.100,  0.447 
487.200,  0.445 
487.300,  0.680 
487.400,  0.670 
487.500,  0.621 
487.600,  0.608 
487.700,  0.698 
487.800,  0.309 
487.900,  0.668 
488.000,  0.731 
488.100,  0.621 
488.200,  0.517 
488.300,  0.787 
488.400,  0.757 
488.500,  0.564 
488.600,  0.715 
488.700,  0.525 
488.800,  0.583 
488.900,  0.555 
489.000,  0.699 
489.100,  0.341 
489.200,  0.589 
489.300,  0.679 
489.400,  0.710 
489.500,  0.717 
489.600,  0.719 
489.700,  0.708 
489.800,  0.756 
489.900,  0.786 
490.000,  0.566 
490.100,  0.624 
490.200,  0.679 
490.300,  0.593 
490.400,  0.548 
490.500,  0.712 
490.600,  0.757 
490.700,  0.636 
490.800,  0.694 
490.900,  0.651 
491.000,  0.622 
491.100,  0.650 
491.200,  0.570 
491.300,  0.769 
491.400,  0.595 
491.500,  0.648 
491.600,  0.765 
491.700,  0.714 
491.800,  0.639 
491.900,  0.433 
492.000,  0.437 
492.100,  0.473 
492.200,  0.535 
492.300,  0.717 
492.400,  0.792 
492.500,  0.579 
492.600,  0.695 
492.700,  0.604 
492.800,  0.587 
492.900,  0.685 
493.000,  0.737 
493.100,  0.804 
493.200,  0.792 
493.300,  0.678 
493.400,  0.517 
493.500,  0.585 
493.600,  0.643 
493.700,  0.747 
493.800,  0.517 
493.900,  0.407 
494.000,  0.391 
494.100,  0.615 
494.200,  0.531 
494.300,  0.623 
494.400,  0.770 
494.500,  0.710 
494.600,  0.659 
494.700,  0.711 
494.800,  0.526 
494.900,  0.577 
495.000,  0.668 
495.100,  0.794 
495.200,  0.789 
495.300,  0.636 
495.400,  0.571 
495.500,  0.473 
495.600,  0.495 
495.700,  0.314 
495.800,  0.327 
495.900,  0.522 
496.000,  0.535 
496.100,  0.495 
496.200,  0.552 
496.300,  0.567 
496.400,  0.483 
496.500,  0.422 
496.600,  0.456 
496.700,  0.440 
496.800,  0.552 
496.900,  0.497 
497.000,  0.504 
497.100,  0.537 
497.200,  0.598 
497.300,  0.509 
497.400,  0.457 
497.500,  0.508 
497.600,  0.548 
497.700,  0.686 
497.800,  0.542 
497.900,  0.371 
498.000,  0.442 
498.100,  0.447 
498.200,  0.281 
498.300,  0.432 
498.400,  0.518 
498.500,  0.448 
498.600,  0.445 
498.700,  0.681 
498.800,  0.519 
498.900,  0.455 
499.000,  0.469 
499.100,  0.292 
499.200,  0.613 
499.300,  0.580 
499.400,  0.270 
499.500,  0.448 
499.600,  0.480 
499.700,  0.515 
499.800,  0.623 
499.900,  0.422 
